City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
294,Tamiahua,21.2667,-97.45,78.26,91,43,7.81,MX,2021-04-30 01:55:27
295,Kamaishi,39.2667,141.8833,55.4,67,75,8.05,JP,2021-04-30 01:55:28
296,Tignere,7.3667,12.65,66.43,69,94,2.98,CM,2021-04-30 01:55:28
297,Grand Gaube,-20.0064,57.6608,73.99,90,24,5.01,MU,2021-04-30 01:55:28
298,Krasnoselkup,65.7,82.4667,32.23,97,100,16.28,RU,2021-04-30 01:53:57
299,Koumac,-20.5667,164.2833,76.26,63,98,9.42,NC,2021-04-30 01:55:29
300,Curillo,1.0333,-75.9191,71.67,98,100,1.7,CO,2021-04-30 01:55:29
301,Xichang,27.8964,102.2634,69.24,39,100,1.99,CN,2021-04-30 01:55:29
302,Burnie,-41.0667,145.9167,59.0,78,40,11.99,AU,2021-04-30 01:55:29
303,Tonstad,58.6626,6.7169,41.0,88,12,6.71,NO,2021-04-30 01:55:30
304,Dingle,10.9995,122.6711,88.11,42,18,5.75,PH,2021-04-30 01:55:30
305,Dombarovskiy,50.7587,59.5386,44.02,66,0,3.76,RU,2021-04-30 01:55:30
306,Havre,49.5833,0.3333,37.4,87,0,3.91,FR,2021-04-30 01:55:31
307,Klaksvik,62.2266,-6.589,35.6,69,90,2.3,FO,2021-04-30 01:54:30
308,Plettenberg Bay,-34.0527,23.3716,56.98,89,100,4.54,ZA,2021-04-30 01:55:31
309,Agdam,39.991,46.9274,56.35,86,100,0.47,AZ,2021-04-30 01:55:31
310,Santa,17.486,120.4348,87.28,53,11,7.81,PH,2021-04-30 01:55:32
311,Owando,-0.4819,15.8999,71.47,96,100,2.48,CG,2021-04-30 01:50:39
312,Maxixe,-23.8597,35.3472,70.36,80,0,4.76,MZ,2021-04-30 01:55:32
313,Nishihara,26.1842,127.7558,73.4,68,1,6.91,JP,2021-04-30 01:55:23
314,Artesia,33.8658,-118.0831,84.2,22,1,14.97,US,2021-04-30 01:55:32
315,Spencer,43.1414,-95.1444,62.6,31,20,5.75,US,2021-04-30 01:55:33
316,Rochelle,46.25,-1.0,50.0,71,0,4.61,FR,2021-04-30 01:55:33
317,Axim,4.8699,-2.2405,80.26,80,100,4.41,GH,2021-04-30 01:55:33
318,Codrington,-38.2667,141.9667,72.16,39,0,10.42,AU,2021-04-30 01:55:33
319,Souillac,-20.5167,57.5167,77.0,83,75,8.05,MU,2021-04-30 01:55:19
320,Shar,49.5886,81.0453,59.77,64,99,11.86,KZ,2021-04-30 01:55:34
321,Ternate,0.8,127.4,84.38,67,94,1.23,ID,2021-04-30 01:55:34
322,Mbandaka,0.0487,18.2603,70.83,95,100,2.68,CD,2021-04-30 01:55:35
323,Juruti,-2.1522,-56.0922,75.43,88,95,1.07,BR,2021-04-30 01:55:35
324,Itacoatiara,-3.1431,-58.4442,73.54,95,71,0.78,BR,2021-04-30 01:55:35
325,Taicheng,38.731,113.228,57.07,28,71,24.27,CN,2021-04-30 01:55:35
326,Kopervik,59.2835,5.3067,41.0,86,1,1.14,NO,2021-04-30 01:55:36
327,Biak,-0.9131,122.8766,83.46,64,50,2.13,ID,2021-04-30 01:55:36
328,Putina,-15.4667,-69.4333,42.1,81,66,5.46,PE,2021-04-30 01:55:36
329,Coihaique,-45.5752,-72.0662,50.23,95,70,5.28,CL,2021-04-30 01:55:36
330,Victoria,22.2855,114.1577,79.0,74,100,1.01,HK,2021-04-30 01:55:07
331,Totma,59.9747,42.7642,29.32,89,62,6.15,RU,2021-04-30 01:55:37
332,San Francisco,37.7749,-122.4194,62.01,59,75,23.02,US,2021-04-30 01:53:10
333,Caiaponia,-16.9567,-51.8103,66.92,41,100,5.23,BR,2021-04-30 01:55:37
334,Kamenka,51.3223,42.7678,37.99,72,100,7.09,RU,2021-04-30 01:55:37
335,Port Hardy,50.6996,-127.4199,53.6,87,90,3.44,CA,2021-04-30 01:51:09
336,Pouso Alegre,-22.23,-45.9364,53.76,95,30,3.62,BR,2021-04-30 01:55:38
337,Udachnyy,66.4167,112.4,28.36,92,82,6.87,RU,2021-04-30 01:51:18
338,Port Keats,-14.25,129.55,89.65,41,5,9.1,AU,2021-04-30 01:55:38
339,Luanda,-8.8368,13.2343,75.2,94,40,3.44,AO,2021-04-30 01:52:17
340,Junin,-34.5838,-60.9433,57.0,37,0,8.03,AR,2021-04-30 01:55:38
341,Bonthe,7.5264,-12.505,80.69,79,45,2.8,SL,2021-04-30 01:55:39
342,Sakaraha,-22.9,44.5333,69.31,69,0,4.12,MG,2021-04-30 01:55:39
343,Lata,40.1629,-8.3327,51.01,86,73,1.16,PT,2021-04-30 01:55:39
344,Yeppoon,-23.1333,150.7333,78.8,57,20,12.66,AU,2021-04-30 01:55:40
345,Padang,-0.9492,100.3543,77.83,87,100,2.8,ID,2021-04-30 01:53:14
346,Ybycui,-26.0167,-57.05,55.22,61,0,4.27,PY,2021-04-30 01:55:40
347,Batticaloa,7.7102,81.6924,83.28,71,98,3.0,LK,2021-04-30 01:55:40
348,Clyde River,70.4692,-68.5914,24.8,100,90,4.61,CA,2021-04-30 01:55:04
349,Keelung,25.1283,121.7419,80.6,54,0,2.3,TW,2021-04-30 01:55:41
350,Surt,31.2089,16.5887,80.73,27,4,9.19,LY,2021-04-30 01:55:41
351,Provideniya,64.3833,-173.3,32.0,69,75,6.71,RU,2021-04-30 01:55:41
352,Phalaborwa,-23.943,31.1411,64.4,82,0,3.44,ZA,2021-04-30 01:55:42
353,Lagoa,39.05,-27.9833,56.59,61,99,4.72,PT,2021-04-30 01:55:42
354,Madang,-5.2246,145.7966,84.34,70,100,7.09,PG,2021-04-30 01:55:42
355,Pacifica,37.6138,-122.4869,57.99,82,40,12.66,US,2021-04-30 01:55:42
356,Mirandopolis,-21.1336,-51.1017,63.63,47,78,10.47,BR,2021-04-30 01:55:43
357,Bow Island,49.8668,-111.3684,69.8,30,100,12.66,CA,2021-04-30 01:55:43
358,Fort Nelson,58.8053,-122.7002,48.2,57,75,2.3,CA,2021-04-30 01:55:43
359,Eganville,45.5334,-77.0994,52.0,84,100,2.21,CA,2021-04-30 01:55:44
360,Kommunisticheskiy,61.6789,64.4819,35.11,85,96,3.69,RU,2021-04-30 01:55:44
361,Ixtapa,20.7,-105.2,78.8,73,1,9.22,MX,2021-04-30 01:55:44
362,Archidona,37.0965,-4.3887,55.99,70,50,1.99,ES,2021-04-30 01:55:45
363,Chimbote,-9.0853,-78.5783,66.36,87,0,6.42,PE,2021-04-30 01:55:45
364,Quatre Cocos,-20.2078,57.7625,77.0,83,75,8.05,MU,2021-04-30 01:55:45
365,Svetlaya,46.5389,138.3297,42.31,77,100,13.24,RU,2021-04-30 01:55:46
366,Hay River,60.8156,-115.7999,44.6,29,98,11.5,CA,2021-04-30 01:55:46
367,Fujin,47.26,132.0322,60.3,27,97,11.27,CN,2021-04-30 01:55:46
368,Buala,-8.145,159.5921,83.91,71,100,4.99,SB,2021-04-30 01:55:46
369,Grandview,38.8858,-94.533,73.4,40,1,4.61,US,2021-04-30 01:55:47
370,Pyinmana,19.7333,96.2167,86.16,58,4,6.78,MM,2021-04-30 01:55:47
371,Goderich,43.7501,-81.7165,41.0,93,100,4.61,CA,2021-04-30 01:55:47
372,Pierre,44.3683,-100.351,69.8,32,20,4.61,US,2021-04-30 01:55:00
373,Bose,45.4612,8.0137,48.99,96,67,3.15,IT,2021-04-30 01:55:48
374,Bollnas,61.3482,16.3946,30.83,72,4,3.74,SE,2021-04-30 01:55:48
375,Mendeleyevo,56.0333,37.2167,37.4,81,0,6.71,RU,2021-04-30 01:55:48
376,Barabai,-2.5833,115.3833,90.23,53,39,1.25,ID,2021-04-30 01:55:49
377,Sydney,-33.8679,151.2073,72.0,73,40,6.91,AU,2021-04-30 01:51:34
378,Timmins,48.4669,-81.3331,53.6,50,90,3.44,CA,2021-04-30 01:54:05
379,Poum,-20.2333,164.0167,77.76,58,76,15.48,NC,2021-04-30 01:54:52
380,Berga,60.392,5.328,41.0,80,0,2.3,NO,2021-04-30 01:55:49
381,Tura,25.5198,90.2201,90.54,28,5,3.27,IN,2021-04-30 01:55:49
382,Whitehorse,60.7161,-135.0538,39.2,93,90,12.66,CA,2021-04-30 01:52:36
383,Singkawang,0.9,109.0,82.24,80,48,1.92,ID,2021-04-30 01:53:03
384,Buenos Aires,-34.6132,-58.3772,68.0,68,0,6.91,AR,2021-04-30 01:53:13
385,Shingu,33.7333,135.9833,64.4,72,0,10.36,JP,2021-04-30 01:55:50
386,Evensk,61.95,159.2333,33.91,92,22,0.2,RU,2021-04-30 01:51:17
387,Vilyuysk,63.7553,121.6247,33.44,82,100,4.54,RU,2021-04-30 01:55:50
388,Olbia,40.9214,9.4856,55.94,92,67,3.38,IT,2021-04-30 01:55:50
389,Berlevag,70.8578,29.0864,29.3,68,100,26.37,NO,2021-04-30 01:55:51
390,Beringovskiy,63.05,179.3167,29.75,75,35,6.22,RU,2021-04-30 01:55:51
391,Mnogovershinnyy,53.9353,139.9242,33.03,66,97,6.11,RU,2021-04-30 01:55:51
392,Merauke,-8.4667,140.3333,82.76,70,100,6.62,ID,2021-04-30 01:55:51
393,Yulara,-25.2406,130.9889,71.6,23,8,14.97,AU,2021-04-30 01:55:52
394,Akdepe,42.0551,59.3788,57.2,82,0,9.22,TM,2021-04-30 01:55:52
395,Ormara,25.2088,64.6357,81.48,75,8,9.86,PK,2021-04-30 01:55:52
396,Kushima,31.4583,131.2333,73.4,60,75,17.27,JP,2021-04-30 01:55:53
397,Dabhol,17.6,73.1667,81.68,68,34,4.65,IN,2021-04-30 01:55:53
398,Saint George,37.1041,-113.5841,84.2,12,1,11.5,US,2021-04-30 01:55:53
399,Ipixuna,-1.7625,-48.8043,75.2,94,75,3.44,BR,2021-04-30 01:55:53
400,Kavaratti,10.5669,72.642,83.91,75,31,7.81,IN,2021-04-30 01:55:54
401,Novoleushkovskaya,45.9956,39.9921,50.68,96,89,8.59,RU,2021-04-30 01:55:54
402,Telfs,47.3,11.0667,48.2,93,75,4.61,AT,2021-04-30 01:55:54
403,Jawa,31.8525,35.9393,66.2,37,0,2.3,JO,2021-04-30 01:55:55
404,Mori,34.8333,137.9333,68.0,49,20,20.71,JP,2021-04-30 01:55:55
405,Ust-Ishim,57.6935,71.1665,43.23,65,8,9.78,RU,2021-04-30 01:55:55
406,Am Timan,11.0297,20.2827,86.68,35,95,4.56,TD,2021-04-30 01:55:56
407,Xining,36.6167,101.7667,56.5,22,6,2.98,CN,2021-04-30 01:55:56
408,Sibu,2.3,111.8167,75.2,94,40,5.75,MY,2021-04-30 01:55:56
409,La Palma,33.8464,-118.0467,84.2,20,75,6.91,US,2021-04-30 01:55:57
410,Melo,-32.3667,-54.1833,53.15,80,0,4.16,UY,2021-04-30 01:55:57
411,Sao Felix Do Xingu,-6.6447,-51.995,71.22,98,78,1.25,BR,2021-04-30 01:53:54
412,Marsa Matruh,31.3525,27.2453,64.4,72,0,5.75,EG,2021-04-30 01:55:57
413,Zhangye,38.9342,100.4517,66.97,16,0,0.72,CN,2021-04-30 01:55:57
414,Zhigansk,66.7697,123.3711,31.87,98,100,7.52,RU,2021-04-30 01:55:58
415,Luderitz,-26.6481,15.1594,55.47,76,0,21.54,NA,2021-04-30 01:55:58
416,Chiang Khong,20.2613,100.4046,71.6,100,75,6.91,TH,2021-04-30 01:55:58
417,Mount Isa,-20.7333,139.5,84.2,34,1,8.05,AU,2021-04-30 01:55:59
418,Roald,62.5833,6.1333,37.4,75,27,10.36,NO,2021-04-30 01:55:59
419,Uusikaupunki,60.8004,21.4084,26.6,86,0,2.3,FI,2021-04-30 01:55:59
420,Berdigestyakh,62.0989,126.6992,35.87,82,94,4.27,RU,2021-04-30 01:55:59
421,Sai Buri,6.7013,101.6168,82.4,83,20,4.61,TH,2021-04-30 01:56:00
422,Sofiyivka,48.0493,33.8746,46.4,87,0,4.47,UA,2021-04-30 01:56:00
423,Honningsvag,70.9821,25.9704,29.71,56,100,23.47,NO,2021-04-30 01:56:00
424,Vostok,46.4856,135.8833,54.63,24,43,6.78,RU,2021-04-30 01:56:01
425,Phan Thiet,10.9333,108.1,84.4,65,35,7.56,VN,2021-04-30 01:56:01
426,Nador,35.174,-2.9287,62.6,63,0,2.3,MA,2021-04-30 01:56:02
427,Tranas,58.0372,14.9782,32.0,69,98,6.91,SE,2021-04-30 01:56:02
428,Deputatskiy,69.3,139.9,22.5,91,99,4.54,RU,2021-04-30 01:54:43
429,Oranjemund,-28.55,16.4333,54.21,89,1,11.1,NA,2021-04-30 01:51:49
430,Oussouye,12.485,-16.5469,73.22,65,63,10.42,SN,2021-04-30 01:56:02
431,Kenai,60.5544,-151.2583,46.4,76,75,18.41,US,2021-04-30 01:56:03
432,Lake Charles,30.2131,-93.2044,78.8,83,75,9.22,US,2021-04-30 01:56:03
433,Ambovombe,-25.1667,46.0833,70.02,82,0,5.21,MG,2021-04-30 01:56:03
434,Lima,-12.0432,-77.0282,68.0,82,20,10.36,PE,2021-04-30 01:54:00
435,Westport,41.1415,-73.3579,61.0,100,100,12.84,US,2021-04-30 01:55:37
436,Kabalo,-6.05,26.9167,69.39,92,97,3.29,CD,2021-04-30 01:54:17
437,Mundgod,14.9667,75.0333,71.6,94,27,2.68,IN,2021-04-30 01:56:04
438,Tagusao,9.1924,117.8141,85.1,68,30,5.86,PH,2021-04-30 01:56:04
439,Talnakh,69.4865,88.3972,29.98,91,82,3.67,RU,2021-04-30 01:55:54
440,Hammerfest,70.6634,23.6821,26.6,74,75,18.41,NO,2021-04-30 01:55:57
441,Yar-Sale,66.8333,70.8333,28.13,96,100,7.4,RU,2021-04-30 01:55:13
442,Presidencia Roque Saenz Pena,-26.7852,-60.4388,53.94,74,0,4.97,AR,2021-04-30 01:56:04
443,Shelburne,44.0787,-80.2041,48.0,100,100,13.94,CA,2021-04-30 01:56:05
444,Chihuahua,28.5,-106.0,68.0,18,75,12.66,MX,2021-04-30 01:56:05
445,Taoudenni,22.6783,-3.9836,86.18,26,78,21.81,ML,2021-04-30 01:56:05
446,San Ramon,37.7799,-121.978,75.2,27,1,11.5,US,2021-04-30 01:54:39
447,Petropavlovsk-Kamchatskiy,53.0452,158.6483,48.2,61,49,8.95,RU,2021-04-30 01:51:07
448,Moose Factory,51.2585,-80.6094,46.4,71,90,4.61,CA,2021-04-30 01:56:06
449,Stawell,-37.05,142.7667,67.71,37,0,9.66,AU,2021-04-30 01:56:06
450,Balikpapan,-1.2675,116.8289,82.42,76,92,1.61,ID,2021-04-30 01:56:06
451,Hargeysa,9.56,44.065,67.3,80,100,8.01,SO,2021-04-30 01:56:06
452,Urumqi,43.801,87.6005,75.2,14,0,13.42,CN,2021-04-30 01:56:07
453,Haines Junction,60.7522,-137.5108,48.2,49,100,4.61,CA,2021-04-30 01:55:23
454,Ugoofaaru,5.6667,73.0,83.43,72,83,6.15,MV,2021-04-30 01:56:07
455,Khandyga,62.6667,135.6,36.91,99,100,3.02,RU,2021-04-30 01:56:07
456,Sol-Iletsk,51.1631,54.9918,44.46,66,8,4.97,RU,2021-04-30 01:56:07
457,Acapulco,16.8634,-99.8901,80.6,83,75,12.66,MX,2021-04-30 01:56:08
458,Zhanakorgan,43.9098,67.2495,68.52,43,99,20.71,KZ,2021-04-30 01:56:08
459,Kiunga,-6.1219,141.2906,84.88,67,100,1.05,PG,2021-04-30 01:55:55
460,Kawalu,-7.3817,108.2082,80.96,70,88,2.53,ID,2021-04-30 01:56:07
461,Renqiu,38.6989,116.0936,60.26,25,100,10.58,CN,2021-04-30 01:56:08
462,Loding,67.3,14.75,36.0,75,75,19.57,NO,2021-04-30 01:56:09
463,Canto Do Buriti,-8.11,-42.9444,76.87,64,96,4.16,BR,2021-04-30 01:56:09
464,Villa Carlos Paz,-31.4241,-64.4978,64.0,71,0,10.36,AR,2021-04-30 01:56:09
465,Meulaboh,4.1363,96.1285,80.73,76,100,3.98,ID,2021-04-30 01:56:10
466,Antofagasta,-23.65,-70.4,60.8,82,0,6.91,CL,2021-04-30 01:56:10
467,Potosi,-19.5836,-65.7531,39.47,78,0,5.84,BO,2021-04-30 01:56:10
468,Siocon,7.7061,122.1353,86.04,68,39,0.02,PH,2021-04-30 01:56:11
469,Katsuura,35.1333,140.3,75.99,68,20,3.44,JP,2021-04-30 01:56:11
470,Yokadouma,3.5167,15.05,67.95,97,65,0.83,CM,2021-04-30 01:56:11
471,Arraial Do Cabo,-22.9661,-42.0278,71.58,72,14,8.16,BR,2021-04-30 01:56:11
472,Tocopilla,-22.092,-70.1979,67.26,70,1,10.78,CL,2021-04-30 01:56:12
473,Bentiu,9.2333,29.8333,79.12,62,100,4.97,SS,2021-04-30 01:56:12
474,Awjilah,29.1081,21.2869,79.56,15,0,11.88,LY,2021-04-30 01:56:12
475,Fukue,32.6881,128.8419,68.0,64,75,14.97,JP,2021-04-30 01:56:13
476,Cordele,31.9635,-83.7824,72.0,82,99,1.01,US,2021-04-30 01:56:13
477,Pala,9.3642,14.9046,81.97,46,80,0.18,TD,2021-04-30 01:56:13
478,Okakarara,-20.5833,17.4333,62.26,47,85,4.97,NA,2021-04-30 01:56:13
479,Chisec,15.8167,-90.2833,82.09,57,14,3.29,GT,2021-04-30 01:56:14
480,Krasnorechenskiy,44.6265,135.3532,54.77,30,77,5.84,RU,2021-04-30 01:56:14
481,Tanabe,33.7333,135.3667,64.4,72,0,10.36,JP,2021-04-30 01:56:14
482,Mishkino,55.3389,63.9175,42.84,68,10,11.86,RU,2021-04-30 01:56:15
483,Pteleos,39.05,22.95,50.0,100,0,0.96,GR,2021-04-30 01:56:15
484,Agidel,55.9077,53.9355,36.19,84,22,5.88,RU,2021-04-30 01:56:15
485,Amudat,1.95,34.95,69.12,67,98,3.31,UG,2021-04-30 01:56:16
486,Kerchevskiy,59.946,56.2884,31.55,80,19,6.38,RU,2021-04-30 01:56:16
487,Bom Jesus,-9.0744,-44.3586,78.76,60,98,1.79,BR,2021-04-30 01:56:16
488,Taua,-5.9667,-40.3,72.93,85,90,4.25,BR,2021-04-30 01:56:16
489,Swan Hill,-35.3378,143.5544,73.72,27,0,8.21,AU,2021-04-30 01:56:17
490,Eureka,40.8021,-124.1637,57.0,74,100,4.0,US,2021-04-30 01:56:17
491,Bereda,43.2686,-7.5406,45.0,100,85,2.64,ES,2021-04-30 01:56:17
492,Ust-Tsilma,65.441,52.1498,32.9,61,100,6.93,RU,2021-04-30 01:56:18
493,Tazovskiy,67.4667,78.7,30.49,93,100,9.53,RU,2021-04-30 01:55:19
494,Richards Bay,-28.783,32.0377,71.56,82,100,13.11,ZA,2021-04-30 01:56:18
495,Manggar,-2.8833,108.2667,83.8,75,93,6.76,ID,2021-04-30 01:56:18
496,Santa Comba,43.0331,-8.8093,46.0,66,26,2.95,ES,2021-04-30 01:56:19
497,Chiredzi,-21.05,31.6667,62.31,82,0,2.55,ZW,2021-04-30 01:56:19
498,Kirovsk,48.6375,38.6428,43.38,76,16,6.51,UA,2021-04-30 01:56:19
499,Pangnirtung,66.1451,-65.7125,32.07,76,100,5.82,CA,2021-04-30 01:56:19
500,Tula,54.2044,37.6111,43.18,77,100,10.09,RU,2021-04-30 01:52:21
501,Morondava,-20.2833,44.2833,77.25,75,71,5.59,MG,2021-04-30 01:56:20
502,Ukiah,39.1502,-123.2078,82.4,21,1,5.75,US,2021-04-30 01:56:20
503,Quesnel,52.9999,-122.5029,59.0,72,20,9.22,CA,2021-04-30 01:56:20
504,Gaillac,43.9016,1.8969,50.0,93,90,2.3,FR,2021-04-30 01:56:21
505,Verkhnyaya Khava,51.8404,39.9413,37.4,70,0,6.71,RU,2021-04-30 01:56:21
506,Sopelana,43.3789,-2.9831,46.99,92,100,1.01,ES,2021-04-30 01:56:21
507,Sukhothai,17.25,99.6667,82.99,94,40,2.3,TH,2021-04-30 01:56:22
508,Cabedelo,-6.9811,-34.8339,75.2,100,40,4.61,BR,2021-04-30 01:56:22
509,Avinurme,58.9822,26.8642,37.99,81,100,3.0,EE,2021-04-30 01:56:22
510,Chicama,-7.8447,-79.1469,69.62,78,0,5.7,PE,2021-04-30 01:56:23
511,Mazamari,-11.3258,-74.5308,66.16,94,35,0.98,PE,2021-04-30 01:56:23
512,Chuy,-33.6971,-53.4616,55.96,81,0,4.0,UY,2021-04-30 01:54:45
513,Aklavik,68.2191,-135.0107,42.8,39,39,4.61,CA,2021-04-30 01:54:37
514,Akhmim,26.5622,31.745,71.6,16,0,6.91,EG,2021-04-30 01:56:23
515,Luwuk,-0.9516,122.7875,85.93,63,36,3.27,ID,2021-04-30 01:54:01
516,Vardo,70.3705,31.1107,30.58,94,100,21.79,NO,2021-04-30 01:56:24
517,Maniitsoq,65.4167,-52.9,35.33,78,46,5.3,GL,2021-04-30 01:56:14
518,Durban,-29.8579,31.0292,64.4,82,75,14.97,ZA,2021-04-30 01:56:24
519,Constantine,36.365,6.6147,55.4,71,0,5.75,DZ,2021-04-30 01:56:24
520,Liepaja,56.5419,21.0367,42.8,87,90,11.5,LV,2021-04-30 01:56:24
521,Havelock,34.8791,-76.9013,72.0,73,1,16.11,US,2021-04-30 01:56:25
522,Seymchan,62.8833,152.4333,33.55,92,98,1.16,RU,2021-04-30 01:56:25
523,Russkaya Polyana,49.417,31.9201,46.08,86,71,7.14,UA,2021-04-30 01:56:25
524,Kashary,49.04,41.0056,46.51,59,56,9.35,RU,2021-04-30 01:56:26
525,Ler,8.3018,30.1418,76.64,75,100,3.91,SS,2021-04-30 01:56:26
526,Chapais,49.7834,-74.8492,50.0,50,1,8.05,CA,2021-04-30 01:56:26
527,Thika,-1.0333,37.0693,62.6,94,75,2.64,KE,2021-04-30 01:56:26
528,Chifeng,42.2683,118.9636,51.21,12,100,7.27,CN,2021-04-30 01:56:27
529,Saint-Louis,16.3333,-15.0,76.82,37,5,17.0,SN,2021-04-30 01:56:27
530,Cururupu,-1.8283,-44.8683,74.43,93,99,2.42,BR,2021-04-30 01:56:27
531,Kyra,49.5776,111.9753,38.75,42,91,11.5,RU,2021-04-30 01:56:28
532,Raudeberg,61.9875,5.1352,39.0,78,14,16.49,NO,2021-04-30 01:56:28
533,Bouloupari,-21.8667,166.05,80.6,54,0,8.05,NC,2021-04-30 01:56:28
534,Havoysund,70.9963,24.6622,26.6,74,75,18.41,NO,2021-04-30 01:56:29
535,Safranbolu,41.2508,32.6942,55.8,77,100,0.36,TR,2021-04-30 01:51:52
536,Poso,-1.3959,120.7524,85.51,65,55,3.58,ID,2021-04-30 01:56:29
537,Port Hedland,-20.3167,118.5667,93.2,20,0,5.75,AU,2021-04-30 01:56:29
538,Yerbogachen,61.2767,108.0108,37.92,66,70,6.15,RU,2021-04-30 01:54:08
539,Arroyo,41.6096,-4.7969,45.0,100,20,4.61,ES,2021-04-30 01:56:30
540,Kokopo,-4.352,152.2633,84.34,66,14,4.59,PG,2021-04-30 01:56:30
541,Kyzyl-Suu,42.3414,78.0056,58.96,31,0,2.77,KG,2021-04-30 01:56:30
542,Dicabisagan,17.0818,122.4157,84.34,58,12,3.47,PH,2021-04-30 01:56:30
543,Shu,43.5983,73.7614,66.94,49,5,10.69,KZ,2021-04-30 01:56:31
544,Nanortalik,60.1432,-45.2371,36.91,84,7,9.98,GL,2021-04-30 01:54:27
545,Ati,13.2154,18.3353,81.27,9,20,6.6,TD,2021-04-30 01:56:31
546,Kankan,10.3854,-9.3057,78.96,65,100,6.73,GN,2021-04-30 01:56:31
547,Gat,31.61,34.7642,64.4,77,0,3.44,IL,2021-04-30 01:56:32
548,Avera,33.194,-82.5271,73.99,69,100,9.46,US,2021-04-30 01:55:51
549,Traipu,-9.9706,-37.0033,71.49,89,68,2.91,BR,2021-04-30 01:56:32
550,Caohai,26.8661,104.2841,62.4,51,94,6.26,CN,2021-04-30 01:56:32
551,Porto Torres,40.835,8.3972,50.0,100,0,1.14,IT,2021-04-30 01:56:32
552,Hervey Bay,-25.2986,152.8535,71.01,79,99,4.0,AU,2021-04-30 01:56:33
553,Tsabong,-26.0217,22.401,60.44,80,6,5.59,BW,2021-04-30 01:56:13
554,Oksfjord,70.2396,22.3479,26.6,74,75,18.41,NO,2021-04-30 01:56:33
555,Padrauna,26.9025,83.9819,88.63,25,0,13.29,IN,2021-04-30 01:56:33
556,Koygorodok,60.445,50.9968,29.86,83,16,4.16,RU,2021-04-30 01:56:34
557,Alofi,-19.0595,-169.9187,84.2,79,75,4.61,NU,2021-04-30 01:56:34
558,Anadyr,64.75,177.4833,24.8,80,0,11.18,RU,2021-04-30 01:56:34
559,Shakawe,-18.3667,21.85,65.14,62,14,3.74,BW,2021-04-30 01:56:34
560,Teguldet,57.3064,88.1667,43.52,84,81,11.3,RU,2021-04-30 01:56:35
561,Puerto Escondido,15.85,-97.0667,80.6,78,75,3.44,MX,2021-04-30 01:52:03
562,Taltal,-25.4,-70.4833,63.9,76,0,3.18,CL,2021-04-30 01:56:35
563,Diplo,24.4667,69.584,80.15,73,48,6.64,PK,2021-04-30 01:56:35
564,Hohhot,40.8106,111.6522,46.4,61,75,11.18,CN,2021-04-30 01:56:36
565,Alpena,45.0617,-83.4327,55.4,62,90,4.61,US,2021-04-30 01:52:23
566,Mountain Home,43.133,-115.6912,82.4,15,1,5.75,US,2021-04-30 01:54:29
567,San Vicente,-26.6167,-54.1333,52.63,55,0,3.24,AR,2021-04-30 01:56:36
568,Rincon,32.296,-81.2354,77.0,61,75,4.61,US,2021-04-30 01:56:36
569,Antalaha,-14.9003,50.2788,74.32,87,20,6.67,MG,2021-04-30 01:56:36
570,Saint-Francois,46.4154,3.9054,48.2,93,90,3.44,FR,2021-04-30 01:56:37
571,Kailua,21.4022,-157.7394,84.2,65,40,12.66,US,2021-04-30 01:56:37
572,Tiarei,-17.5333,-149.3333,89.6,58,40,4.61,PF,2021-04-30 01:56:37
573,Mosquera,4.7059,-74.2302,53.6,100,75,2.3,CO,2021-04-30 01:55:39
574,Kaspiysk,42.8816,47.6392,51.8,93,20,4.23,RU,2021-04-30 01:56:38
575,Outlook,51.5001,-107.0513,53.6,32,94,8.05,CA,2021-04-30 01:56:38
576,Camacupa,-12.0167,17.4833,62.26,93,100,3.27,AO,2021-04-30 01:56:38
577,Dwarka,22.2394,68.9678,81.43,72,100,5.59,IN,2021-04-30 01:56:38
578,Leh,34.1667,77.5833,37.69,54,14,0.43,IN,2021-04-30 01:56:39
579,Roma,43.2128,-75.4557,53.6,94,90,6.91,US,2021-04-30 01:56:39
580,Nsanje,-16.92,35.262,70.47,97,11,1.97,MW,2021-04-30 01:56:39
581,Sobinka,55.9855,40.0111,38.71,96,100,6.24,RU,2021-04-30 01:56:39
582,Gizo,-8.103,156.8419,83.01,72,33,4.68,SB,2021-04-30 01:56:40
583,Faanui,-16.4833,-151.75,81.63,70,100,4.14,PF,2021-04-30 01:56:40
584,Buraydah,26.326,43.975,69.8,32,0,4.61,SA,2021-04-30 01:56:40
585,Nchelenge,-9.3451,28.734,67.37,89,89,5.66,ZM,2021-04-30 01:56:41
586,Armidale,-30.5167,151.65,59.0,73,3,5.01,AU,2021-04-30 01:56:41
587,Zeya,53.75,127.2667,43.39,55,100,5.73,RU,2021-04-30 01:56:41
588,Gao,16.6362,1.637,86.76,11,3,6.67,ML,2021-04-30 01:56:34
589,Nelson Bay,-32.7167,152.15,71.01,77,40,9.22,AU,2021-04-30 01:56:41
590,Skibbereen,51.55,-9.2667,37.4,93,20,4.61,IE,2021-04-30 01:56:42
591,Mingaora,34.7758,72.3625,69.84,52,83,5.03,PK,2021-04-30 01:56:42
592,Mitsamiouli,-11.3847,43.2844,80.55,76,85,3.42,KM,2021-04-30 01:56:42
593,Halifax,44.6453,-63.5724,50.0,87,100,4.61,CA,2021-04-30 01:52:19
