City_ID,City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
567,567,Metro,-5.1131,105.3067,78.13,86,99,4.74,ID,2021-03-30 12:15:07
568,568,Liverpool,53.4106,-2.9779,63.0,63,5,5.75,GB,2021-03-30 12:15:07
569,569,Joaíma,-16.6542,-41.0306,85.17,47,31,2.13,BR,2021-03-30 12:15:08
570,570,Doiwāla,30.1833,78.1167,93.2,18,3,5.75,IN,2021-03-30 12:15:08
571,571,Yashan,22.1975,109.9419,83.5,49,23,5.64,CN,2021-03-30 12:15:08
572,572,Jacareacanga,-6.2222,-57.7528,77.59,86,82,2.57,BR,2021-03-30 12:15:09
573,573,Barra dos Coqueiros,-10.9089,-37.0386,84.2,74,75,5.75,BR,2021-03-30 12:13:03
574,574,Omboué,-1.5746,9.2618,80.71,77,97,6.2,GA,2021-03-30 12:15:09
575,575,Okha,53.5739,142.9478,30.04,96,100,14.36,RU,2021-03-30 12:15:09
576,576,Verkhnevilyuysk,63.4453,120.3167,13.28,95,70,4.03,RU,2021-03-30 12:12:10
577,577,Candelaria,13.9311,121.4233,82.0,84,100,3.0,PH,2021-03-30 12:15:10
578,578,Unaí,-16.3575,-46.9061,79.88,60,1,0.98,BR,2021-03-30 12:15:10
579,579,Aykhal,66.0,111.5,11.1,98,96,2.68,RU,2021-03-30 12:15:10
